Date,AAPL_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Volume,AMZN_Close,AMZN_High,AMZN_Low,AMZN_Open,AMZN_Volume,NFLX_Close,NFLX_High,NFLX_Low,NFLX_Open,NFLX_Volume
2024-03-08,168.88885498046875,171.8268279085278,167.118164861082,167.1775154100546,76267000,175.35000610351562,178.7899932861328,174.3300018310547,176.44000244140625,37893200,60.481998443603516,61.60900115966797,60.08399963378906,60.82699966430664,27772000
2024-03-11,170.88705444335938,172.49948126334272,170.1946063009313,171.07500788792643,60139500,171.9600067138672,174.47000122070312,171.47000122070312,174.30999755859375,28484800,60.09299850463867,61.099998474121094,60.0369987487793,60.80799865722656,25009000
2024-03-12,171.36184692382812,172.15322257397557,169.16578666443067,171.28270784938988,59825400,175.38999938964844,176.75999450683594,171.97999572753906,173.5,36610600,61.108001708984375,61.529998779296875,59.62699890136719,60.020999908447266,28216000
2024-03-13,169.28453063964844,171.3223130850131,168.91851047344855,170.90684419661972,52488700,176.55999755859375,177.6199951171875,175.5500030517578,175.89999389648438,30772600,60.94499969482422,61.48500061035156,60.72100067138672,61.33700180053711,21921000
2024-03-14,171.13436889648438,172.43023944819464,170.19461671040915,171.0453430786352,72913500,178.75,179.52999877929688,176.47000122070312,177.69000244140625,43705800,61.30099868774414,62.08000183105469,60.73500061035156,61.5,31205000
2024-03-15,170.75845336914062,170.75845336914062,168.45357838204507,169.3240932528417,121752700,174.4199981689453,177.92999267578125,173.89999389648438,176.63999938964844,72147400,60.5880012512207,62.29199981689453,60.38199996948242,62.29199981689453,66716000
2024-03-18,171.84657287597656,175.79354941833483,171.64873273149365,173.67662817447325,75604200,174.47999572753906,176.69000244140625,174.27999877929688,175.8000030517578,31250700,61.8390007019043,62.74100112915039,61.04499816894531,61.35599899291992,33442000
2024-03-19,174.18115234375,174.7054356079408,171.1640405724947,172.45991109697533,55215200,175.89999389648438,176.08999633789062,173.52000427246094,174.22000122070312,26880900,62.07400131225586,62.12799835205078,60.79999923706055,61.5620002746582,21426000
2024-03-20,176.7432098388672,176.7432098388672,173.2018149693641,173.82502584048726,53423100,178.14999389648438,178.52999877929688,174.63999938964844,176.13999938964844,29947200,62.76900100708008,62.95100021362305,61.83399963378906,61.994998931884766,26395000
2024-03-21,169.5219268798828,175.57593855649498,168.99764365136926,175.14068113790177,106181300,178.14999389648438,181.4199981689453,178.14999389648438,179.99000549316406,32824300,62.270999908447266,63.43600082397461,62.233001708984375,63.064998626708984,25077000
2024-03-22,170.422119140625,171.18381963278856,168.22605856941686,169.90772263085663,71160100,178.8699951171875,179.25999450683594,176.75,177.75,27995400,62.80099868774414,62.904998779296875,62.099998474121094,62.41600036621094,21357000
2024-03-25,169.00755310058594,170.085794876263,167.6226416976105,168.73057383883838,54288300,179.7100067138672,180.99000549316406,177.24000549316406,178.00999450683594,29815500,62.74599838256836,63.04600143432617,62.316001892089844,62.790000915527344,18033000
2024-03-26,167.87985229492188,169.57140318495337,167.75124938607289,168.16671829054096,57388400,178.3000030517578,180.4499969482422,177.9499969482422,180.14999389648438,29659000,62.92399978637695,63.43899917602539,61.917999267578125,62.52000045776367,28045000
2024-03-27,171.44097900390625,171.72786002382026,168.2754916266955,168.5722593701728,60273300,179.8300018310547,180.0,177.30999755859375,179.8800048828125,33272600,61.35300064086914,63.1349983215332,61.073001861572266,62.9010009765625,26283000
2024-03-28,169.63072204589844,170.37263389978352,168.67118150733492,169.89781453968297,65672700,180.3800048828125,181.6999969482422,179.25999450683594,180.1699981689453,38051600,60.733001708984375,61.5,60.159000396728516,61.499000549316406,37088000
2024-04-01,168.19639587402344,169.40324060587884,167.6523240532299,169.3438900607447,46240500,180.97000122070312,183.0,179.9499969482422,180.7899932861328,29174500,61.430999755859375,61.51100158691406,60.55699920654297,60.79999923706055,21159000
2024-04-02,167.0192108154297,167.51381877100314,166.41578850586058,167.25662806803024,49329500,180.69000244140625,180.7899932861328,178.3800048828125,179.07000732421875,32611500,61.42100143432617,61.50299835205078,60.55099868774414,61.099998474121094,20292000
2024-04-03,167.8204345703125,168.83932551618523,166.76198163858552,166.96970847922879,47691700,182.41000366210938,182.8699951171875,179.8000030517578,179.89999389648438,31046600,63.007999420166016,63.04100036621094,61.150001525878906,61.275001525878906,29312000
2024-04-04,166.99945068359375,170.0660111961713,166.99945068359375,168.45358430225178,53704400,180.0,185.10000610351562,180.0,184.0,41624300,61.7140007019043,63.79999923706055,61.65800094604492,63.32099914550781,30643000
2024-04-05,167.75120544433594,168.5524677712254,167.12799470376228,167.76109216771988,42104800,185.07000732421875,186.27000427246094,181.97000122070312,182.3800048828125,42374000,63.61800003051758,63.79100036621094,62.270999908447266,62.492000579833984,33788000
2024-04-08,166.63343811035156,167.37535013675048,166.4257111957336,167.2071852220754,37425500,185.19000244140625,187.2899932861328,184.80999755859375,186.89999389648438,39221300,62.840999603271484,63.900001525878906,62.81100082397461,63.638999938964844,21457000
2024-04-09,167.8402557373047,168.2458378687617,166.53449863101693,166.88071513080217,42373800,185.6699981689453,187.33999633789062,184.1999969482422,187.24000549316406,36520100,61.81999969482422,63.19900131225586,61.5629997253418,63.19900131225586,21436000
2024-04-10,165.97064208984375,167.2665125006067,165.30786924976792,166.97964653177021,49709300,185.9499969482422,186.27000427246094,182.6699981689453,182.77000427246094,35879200,61.858001708984375,62.013999938964844,60.933998107910156,61.09700012207031,28062000
2024-04-11,173.15232849121094,173.56781241373886,166.34653399230652,166.52458559261675,91070300,189.0500030517578,189.77000427246094,185.50999450683594,186.74000549316406,40020700,62.87799835205078,63.16600036621094,61.7239990234375,62.44200134277344,26627000
2024-04-12,174.6460723876953,176.43655077441642,172.33131077483722,172.38075949507746,101670900,186.1300048828125,188.3800048828125,185.0800018310547,187.72000122070312,38608800,62.28300094604492,63.3120002746582,61.891998291015625,62.823001861572266,29593000
2024-04-15,170.82766723632812,174.72517963690404,170.63971383210225,173.46887143042125,73531800,183.6199951171875,188.69000244140625,183.0,187.42999267578125,48052400,60.71500015258789,63.016998291015625,60.387001037597656,63.016998291015625,30854000
2024-04-16,167.5533905029297,171.88614579113815,166.45536027289515,169.8978273072319,73711200,183.32000732421875,184.8300018310547,182.25999450683594,183.27000427246094,32891300,61.75199890136719,62.244998931884766,60.75,60.75,35191000
2024-04-17,166.18826293945312,168.80967890645843,166.18826293945312,167.780901063059,50901200,181.27999877929688,184.57000732421875,179.82000732421875,184.30999755859375,31359700,61.36899948120117,62.09700012207031,60.770999908447266,62.09700012207031,33122000
2024-04-18,165.23863220214844,166.8213838226369,164.7539260277304,166.21796146542746,43122900,179.22000122070312,182.38999938964844,178.64999389648438,181.47000122070312,30723800,61.055999755859375,62.132999420166016,60.542999267578125,61.209999084472656,84684000
2024-04-19,163.2206268310547,164.60552308162337,162.31054999578998,164.41758473594675,68149400,174.6300048828125,179.0,173.44000244140625,178.74000549316406,56000700,55.50400161743164,57.900001525878906,55.215999603271484,56.78799819946289,164497000
2024-04-22,164.0515594482422,165.45624419964858,162.99310629576294,163.73501821268977,48116400,177.22999572753906,178.8699951171875,174.55999755859375,176.94000244140625,37924900,55.459999084472656,55.861000061035156,54.20100021362305,55.066001892089844,85977000
2024-04-23,165.10011291503906,165.24850434331734,163.1414698344962,163.5668404824781,49537800,179.5399932861328,179.92999267578125,175.97999572753906,178.0800018310547,37046500,57.775001525878906,57.92100143432617,55.52799987792969,55.64899826049805,49755000
2024-04-24,167.19729614257812,167.47427542099652,164.4176015378687,164.74402954196006,48251800,176.58999633789062,180.32000732421875,176.17999267578125,179.94000244140625,34185100,55.512001037597656,57.691001892089844,55.130001068115234,57.430999755859375,53553000
2024-04-25,168.05789184570312,168.77012851479734,166.33665071301928,167.70177351115603,50558300,173.6699981689453,173.9199981689453,166.32000732421875,169.67999267578125,49249400,56.47999954223633,56.65399932861328,54.57099914550781,54.94599914550781,38071000
2024-04-26,167.47427368164062,169.49226770262163,167.35555749623813,168.04802077933093,44838400,179.6199951171875,180.82000732421875,176.1300048828125,177.8000030517578,43919800,56.12300109863281,56.29199981689453,55.319000244140625,55.82099914550781,43326000
2024-04-29,171.6289520263672,174.1316669492416,171.2332717193323,171.50034913417457,68169400,180.9600067138672,183.52999877929688,179.38999938964844,182.75,54063900,55.94900131225586,55.9640007019043,55.42399978637695,55.917999267578125,25089000
2024-04-30,168.4931640625,173.1029142716877,168.1667209693098,171.46081207960546,65934800,175.0,182.99000549316406,174.8000030517578,181.08999633789062,94639800,55.06399917602539,56.0,54.9379997253418,56.0,33615000
2024-05-01,167.47427368164062,170.84750390177777,167.28632022447192,167.75125295718234,50383100,179.0,185.14999389648438,176.55999755859375,181.63999938964844,94645100,55.17100143432617,56.03900146484375,54.42499923706055,54.784000396728516,34732000
2024-05-02,171.1640167236328,171.5498103000238,169.04709541575278,170.64962025703286,94214900,184.72000122070312,185.10000610351562,179.91000366210938,180.85000610351562,54303500,56.51499938964844,56.54600143432617,55.558998107910156,55.60200119018555,30682000
2024-05-03,181.4024200439453,184.98337684032407,180.69018337477516,184.637145231003,163224100,186.2100067138672,187.8699951171875,185.4199981689453,186.99000549316406,39172000,57.933998107910156,58.0260009765625,56.51599884033203,56.599998474121094,33075000
2024-05-06,179.75042724609375,182.21356516877455,178.47433028646978,180.38352481626606,78569700,188.6999969482422,188.75,184.8000030517578,186.27999877929688,34725300,59.696998596191406,59.73400115966797,58.025001525878906,58.18199920654297,36863000
2024-05-07,180.43295288085938,182.90599233972114,179.3646131175579,181.47163247242833,77305800,188.75999450683594,189.94000244140625,187.30999755859375,188.9199981689453,34048900,60.599998474121094,60.60499954223633,59.13199996948242,59.62799835205078,36141000
2024-05-08,180.76930236816406,181.09574539643793,179.49320552179933,180.878116710922,45057100,188.0,188.42999267578125,186.38999938964844,187.44000244140625,26136400,60.946998596191406,61.821998596191406,60.16299819946289,60.16299819946289,30939000
2024-05-09,182.57960510253906,182.6686309202814,180.1461270912472,180.59127127419717,48983000,189.5,191.6999969482422,187.44000244140625,188.8800048828125,43368400,61.20899963378906,61.571998596191406,60.57500076293945,61.439998626708984,20654000
2024-05-10,181.32156372070312,183.34229448527321,180.4102525825865,183.1540861312051,50759500,187.47999572753906,189.88999938964844,186.92999267578125,189.16000366210938,34141800,61.08700180053711,62.39799880981445,60.50600051879883,61.900001525878906,26536000
2024-05-13,184.52108764648438,185.33335221774516,182.8767582325011,183.68902280376187,72044800,186.57000732421875,188.30999755859375,185.36000061035156,188.0,24898600,61.659000396728516,61.821998596191406,60.68299865722656,61.43000030517578,20862000
2024-05-14,185.6602020263672,186.52199740854093,184.53096697721375,185.73944844741243,52393600,187.07000732421875,187.72000122070312,183.4499969482422,183.82000732421875,38698200,61.36600112915039,62.14799880981445,60.84000015258789,61.516998291015625,27924000
2024-05-15,187.92860412597656,188.84981551266446,185.60078753373725,186.13569714479723,70400000,185.99000549316406,186.72000122070312,182.72999572753906,185.97000122070312,75459900,61.35200119018555,62.40999984741211,60.90999984741211,61.856998443603516,56706000
2024-05-16,188.04745483398438,189.29556710780693,187.86916171755817,188.67151097089564,52845200,183.6300048828125,187.30999755859375,183.4600067138672,185.60000610351562,38834500,61.051998138427734,61.83399963378906,60.909000396728516,61.57500076293945,30564000
2024-05-17,188.07713317871094,189.00825957523062,187.39364613808664,187.72053190163334,41282900,184.6999969482422,185.3000030517578,183.35000610351562,183.75999450683594,33175700,62.11000061035156,62.57899856567383,61.47100067138672,61.70000076293945,37827000
2024-05-20,189.2361297607422,190.10782534306233,187.22529890901677,187.54228461702792,44361300,183.5399932861328,186.6699981689453,183.27999877929688,184.33999633789062,30511800,64.08200073242188,64.43699645996094,61.95199966430664,62.040000915527344,38579000
2024-05-21,190.5337677001953,190.91016932460286,189.11726241831752,189.28565540299905,42309400,183.14999389648438,183.25999450683594,180.75,182.3000030517578,50839100,65.06099700927734,65.08799743652344,63.422000885009766,63.67599868774414,29202000
2024-05-22,189.0974578857422,190.99934196064652,188.47341681604038,190.45453220558076,34648500,183.1300048828125,185.22000122070312,181.97000122070312,183.8800048828125,28148800,64.0469970703125,64.92500305175781,63.8120002746582,64.71399688720703,21762000
2024-05-23,185.1154327392578,189.19652573516206,184.86779330766728,189.1767103485156,51005900,181.0500030517578,184.75999450683594,180.0800018310547,183.66000366210938,33670200,63.56700134277344,64.27100372314453,63.0,64.23400115966797,23139000
2024-05-24,188.18612670898438,188.7804673088457,186.26444256610336,187.0370913918068,36327000,180.75,182.44000244140625,180.3000030517578,181.64999389648438,27471600,64.67500305175781,65.19999694824219,63.7599983215332,63.939998626708984,26153000
2024-05-28,188.196044921875,191.1776178733189,187.31444925751387,189.70168159973719,52280100,182.14999389648438,182.24000549316406,179.49000549316406,179.92999267578125,29927000,64.9000015258789,64.9749984741211,64.3030014038086,64.70500183105469,26095000
2024-05-29,188.4932098388672,190.43470949642946,187.72057607583483,187.81963788738682,53068000,182.02000427246094,184.0800018310547,181.5500030517578,181.6999969482422,32009300,65.46199798583984,66.42500305175781,64.38899993896484,64.41300201416016,36959000
2024-05-30,189.4837646484375,190.36536034504638,188.83000809203267,188.9587703074631,49889100,179.32000732421875,181.33999633789062,178.36000061035156,181.30999755859375,29184700,64.76599884033203,65.64900207519531,64.4729995727539,65.35199737548828,23889000
2024-05-31,190.43472290039062,190.7517086279001,188.11682144814546,189.6323735603605,75158300,176.44000244140625,179.2100067138672,173.8699951171875,178.3000030517578,58903900,64.16200256347656,64.85800170898438,62.83000183105469,64.4010009765625,40710000
2024-06-03,192.19789123535156,193.14883318833753,190.7021546904014,191.07855630297723,50080500,178.33999633789062,178.6999969482422,175.9199981689453,177.6999969482422,30786600,63.37900161743164,64.6780014038086,62.72700119018555,64.52200317382812,23235000
2024-06-04,192.514892578125,193.47573474401025,191.20734917579057,192.80214765697744,47471400,179.33999633789062,179.82000732421875,176.44000244140625,177.63999938964844,27198400,63.1619987487793,63.52299880981445,62.64400100708008,63.37799835205078,30082000
2024-06-05,194.0205078125,195.04078090785526,193.02995023528447,193.55494454203196,54156800,181.27999877929688,181.5,178.75,180.10000610351562,32116400,65.0270004272461,65.125,62.82500076293945,63.402000427246094,26826000
2024-06-06,192.64364624023438,194.64457691185422,192.33657578915964,193.8422276391208,41181800,185.0,185.0,181.49000549316406,181.75,31371200,64.85199737548828,65.79900360107422,64.42400360107422,64.48899841308594,24667000
2024-06-07,195.0308837890625,195.08041469163098,192.30685040959915,192.81202934049514,53103900,184.3000030517578,186.2899932861328,183.36000061035156,184.89999389648438,28021500,64.14700317382812,65.04000091552734,64.02400207519531,64.93800354003906,18766000
2024-06-10,191.29649353027344,195.43703247512377,190.33565137548777,195.04080033594326,97010200,187.05999755859375,187.22999572753906,183.7899932861328,184.07000732421875,34445600,64.44999694824219,64.47899627685547,63.558998107910156,64.10099792480469,20644000
2024-06-11,205.1940155029297,205.2039307530545,191.80168667352532,191.82148694435384,172373300,187.22999572753906,187.77000427246094,184.5399932861328,187.05999755859375,27265100,64.8550033569336,65.01899719238281,64.052001953125,64.0719985961914,21674000
2024-06-12,211.05810546875,218.12077055688877,204.94635205432962,205.4119153142898,198134300,186.88999938964844,188.35000610351562,185.42999267578125,188.02000427246094,33984200,65.00599670410156,65.5780029296875,64.31099700927734,65.22100067138672,20944000
2024-06-13,212.21705627441406,214.7033502990969,209.60198493072278,212.71233505249734,97862700,183.8300018310547,187.6699981689453,182.6699981689453,186.08999633789062,39721500,65.32599639892578,65.5250015258789,64.23500061035156,64.4000015258789,18636000
2024-06-14,210.4835968017578,213.13828400218216,209.3048308005582,211.83075578674166,70122700,183.66000366210938,183.72000122070312,182.22999572753906,183.0800018310547,25456400,66.93800354003906,67.55799865722656,65.26399993896484,65.50499725341797,44471000
